Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-18 16:35:00+00:00,106.174,106.174,106.174,106.174,0,0,0
2019-12-18 16:40:00+00:00,106.147,106.147,106.147,106.147,0,0,0
2019-12-18 16:45:00+00:00,106.091,106.091,106.091,106.091,0,0,0
2019-12-18 16:50:00+00:00,106.051,106.051,106.051,106.051,0,0,0
2019-12-18 16:55:00+00:00,106.061,106.061,106.061,106.061,0,0,0
2019-12-18 17:00:00+00:00,106.061,106.061,106.061,106.061,0,0,0
2019-12-18 17:05:00+00:00,106.099,106.099,106.099,106.099,0,0,0
2019-12-18 17:10:00+00:00,106.061,106.061,106.061,106.061,0,0,0
2019-12-18 17:20:00+00:00,106.043,106.043,106.043,106.043,0,0,0
2019-12-18 17:25:00+00:00,106.07,106.07,106.07,106.07,0,0,0
2019-12-18 17:30:00+00:00,106.072,106.072,106.072,106.072,0,0,0
2019-12-18 17:35:00+00:00,106.071,106.071,106.071,106.071,0,0,0
2019-12-18 17:40:00+00:00,106.058,106.058,106.058,106.058,0,0,0
2019-12-18 17:45:00+00:00,106.066,106.066,106.066,106.066,0,0,0
2019-12-18 17:50:00+00:00,106.068,106.068,106.068,106.068,0,0,0
2019-12-18 17:55:00+00:00,106.053,106.053,106.053,106.053,0,0,0
2019-12-18 18:10:00+00:00,105.688,105.688,105.688,105.688,0,0,0
2019-12-18 18:15:00+00:00,105.66,105.66,105.66,105.66,0,0,0
2019-12-18 18:20:00+00:00,105.665,105.665,105.665,105.665,0,0,0
2019-12-18 18:25:00+00:00,105.679,105.679,105.679,105.679,0,0,0
2019-12-18 18:30:00+00:00,105.687,105.687,105.687,105.687,0,0,0
2019-12-18 18:35:00+00:00,105.675,105.675,105.675,105.675,0,0,0
2019-12-18 20:00:00+00:00,106.029,106.029,106.029,106.029,0,0,0
2019-12-18 20:05:00+00:00,106.103,106.103,106.103,106.103,0,0,0
2019-12-18 20:10:00+00:00,106.133,106.133,106.133,106.133,0,0,0
2019-12-18 20:15:00+00:00,106.118,106.118,106.118,106.118,0,0,0
2019-12-18 20:20:00+00:00,106.126,106.126,106.126,106.126,0,0,0
2019-12-18 20:25:00+00:00,106.119,106.119,106.119,106.119,0,0,0
2019-12-18 20:30:00+00:00,106.135,106.135,106.135,106.135,0,0,0
2019-12-18 21:15:00+00:00,106.047,106.047,106.047,106.047,0,0,0
2019-12-18 21:20:00+00:00,106.033,106.033,106.033,106.033,0,0,0
2019-12-18 21:25:00+00:00,106.056,106.056,106.056,106.056,0,0,0
2019-12-18 21:30:00+00:00,106.05,106.05,106.05,106.05,0,0,0
2019-12-18 21:35:00+00:00,106.048,106.048,106.048,106.048,0,0,0
2019-12-18 21:40:00+00:00,106.021,106.021,106.021,106.021,0,0,0
2019-12-18 21:45:00+00:00,106.028,106.028,106.028,106.028,0,0,0
2019-12-18 21:50:00+00:00,106.041,106.041,106.041,106.041,0,0,0
2019-12-18 21:55:00+00:00,106.037,106.037,106.037,106.037,0,0,0
2019-12-19 03:45:00+00:00,106.496,106.496,106.496,106.496,0,0,0
2019-12-19 03:50:00+00:00,106.495,106.495,106.495,106.495,0,0,0
2019-12-19 03:55:00+00:00,106.496,106.496,106.496,106.496,0,0,0
2019-12-19 04:00:00+00:00,106.501,106.501,106.501,106.501,0,0,0
2019-12-19 04:05:00+00:00,106.498,106.498,106.498,106.498,0,0,0
2019-12-19 04:10:00+00:00,106.495,106.495,106.495,106.495,0,0,0
2019-12-19 04:15:00+00:00,106.492,106.492,106.492,106.492,0,0,0
2019-12-19 04:20:00+00:00,106.494,106.494,106.494,106.494,0,0,0
2019-12-19 04:25:00+00:00,106.49,106.49,106.49,106.49,0,0,0
2019-12-19 04:30:00+00:00,106.489,106.489,106.489,106.489,0,0,0
2019-12-19 04:35:00+00:00,106.511,106.511,106.511,106.511,0,0,0
2019-12-19 04:40:00+00:00,106.499,106.499,106.499,106.499,0,0,0
2019-12-19 04:45:00+00:00,106.518,106.518,106.518,106.518,0,0,0
2019-12-19 04:50:00+00:00,106.518,106.518,106.518,106.518,0,0,0
2019-12-19 04:55:00+00:00,106.527,106.527,106.527,106.527,0,0,0
2019-12-19 05:00:00+00:00,106.525,106.525,106.525,106.525,0,0,0
2019-12-19 05:05:00+00:00,106.558,106.558,106.558,106.558,0,0,0
2019-12-19 05:10:00+00:00,106.554,106.554,106.554,106.554,0,0,0
2019-12-19 05:15:00+00:00,106.54,106.54,106.54,106.54,0,0,0
2019-12-19 05:20:00+00:00,106.526,106.526,106.526,106.526,0,0,0
2019-12-19 05:25:00+00:00,106.506,106.506,106.506,106.506,0,0,0
2019-12-19 05:30:00+00:00,106.528,106.528,106.528,106.528,0,0,0
2019-12-19 05:35:00+00:00,106.509,106.509,106.509,106.509,0,0,0
2019-12-19 05:40:00+00:00,106.52,106.52,106.52,106.52,0,0,0
2019-12-19 05:45:00+00:00,106.498,106.498,106.498,106.498,0,0,0
2019-12-19 05:50:00+00:00,106.508,106.508,106.508,106.508,0,0,0
2019-12-19 05:55:00+00:00,106.514,106.514,106.514,106.514,0,0,0
2019-12-19 06:00:00+00:00,106.529,106.529,106.529,106.529,0,0,0
2019-12-19 06:05:00+00:00,106.525,106.525,106.525,106.525,0,0,0
2019-12-19 06:10:00+00:00,106.508,106.508,106.508,106.508,0,0,0
2019-12-19 06:15:00+00:00,106.495,106.495,106.495,106.495,0,0,0
2019-12-19 06:20:00+00:00,106.52,106.52,106.52,106.52,0,0,0
2019-12-19 06:25:00+00:00,106.526,106.526,106.526,106.526,0,0,0
2019-12-19 06:30:00+00:00,106.427,106.427,106.427,106.427,0,0,0
2019-12-19 06:35:00+00:00,106.439,106.439,106.439,106.439,0,0,0
2019-12-19 06:40:00+00:00,106.446,106.446,106.446,106.446,0,0,0
2019-12-19 06:45:00+00:00,106.456,106.456,106.456,106.456,0,0,0
2019-12-19 06:50:00+00:00,106.565,106.565,106.565,106.565,0,0,0
2019-12-19 06:55:00+00:00,106.563,106.563,106.563,106.563,0,0,0
2019-12-19 07:00:00+00:00,106.58,106.58,106.58,106.58,0,0,0
2019-12-19 07:05:00+00:00,106.564,106.564,106.564,106.564,0,0,0
2019-12-19 07:10:00+00:00,106.578,106.578,106.578,106.578,0,0,0
2019-12-19 07:15:00+00:00,106.593,106.593,106.593,106.593,0,0,0
2019-12-19 07:20:00+00:00,106.591,106.591,106.591,106.591,0,0,0
2019-12-19 07:25:00+00:00,106.608,106.608,106.608,106.608,0,0,0
2019-12-19 07:30:00+00:00,106.594,106.594,106.594,106.594,0,0,0
2019-12-19 07:35:00+00:00,106.595,106.595,106.595,106.595,0,0,0
2019-12-19 07:40:00+00:00,106.585,106.585,106.585,106.585,0,0,0
2019-12-19 07:45:00+00:00,106.591,106.591,106.591,106.591,0,0,0
2019-12-19 07:50:00+00:00,106.564,106.564,106.564,106.564,0,0,0
2019-12-19 07:55:00+00:00,106.533,106.533,106.533,106.533,0,0,0
2019-12-19 08:00:00+00:00,106.512,106.512,106.512,106.512,0,0,0
2019-12-19 08:05:00+00:00,106.507,106.507,106.507,106.507,0,0,0
2019-12-19 08:10:00+00:00,106.511,106.511,106.511,106.511,0,0,0
2019-12-19 08:15:00+00:00,106.56,106.56,106.56,106.56,0,0,0
2019-12-19 08:20:00+00:00,106.525,106.525,106.525,106.525,0,0,0
2019-12-19 08:25:00+00:00,106.531,106.531,106.531,106.531,0,0,0
2019-12-19 08:30:00+00:00,106.534,106.534,106.534,106.534,0,0,0
2019-12-19 08:35:00+00:00,106.531,106.531,106.531,106.531,0,0,0
2019-12-19 08:40:00+00:00,106.521,106.521,106.521,106.521,0,0,0
2019-12-19 08:50:00+00:00,106.475,106.475,106.475,106.475,0,0,0
2019-12-19 08:55:00+00:00,106.455,106.455,106.455,106.455,0,0,0
2019-12-19 09:00:00+00:00,106.49,106.49,106.49,106.49,0,0,0
2019-12-19 09:05:00+00:00,106.526,106.526,106.526,106.526,0,0,0
2019-12-19 09:10:00+00:00,106.518,106.518,106.518,106.518,0,0,0
2019-12-19 09:15:00+00:00,106.493,106.493,106.493,106.493,0,0,0
2019-12-19 09:25:00+00:00,106.481,106.481,106.481,106.481,0,0,0
2019-12-19 09:30:00+00:00,106.436,106.436,106.436,106.436,0,0,0
2019-12-19 09:35:00+00:00,106.412,106.412,106.412,106.412,0,0,0
2019-12-19 09:40:00+00:00,106.444,106.444,106.444,106.444,0,0,0
2019-12-19 09:45:00+00:00,106.454,106.454,106.454,106.454,0,0,0
2019-12-19 09:50:00+00:00,106.477,106.477,106.477,106.477,0,0,0
