Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-18 11:00:00-05:00,4236.83,4236.83,4235.83,4235.83,0,0,0
2019-12-18 11:01:00-05:00,4236.07,4236.5,4236.07,4236.28,0,0,0
2019-12-18 11:02:00-05:00,4236.65,4236.65,4236.05,4236.14,0,0,0
2019-12-18 11:03:00-05:00,4236.14,4236.14,4235.87,4235.95,0,0,0
2019-12-18 11:04:00-05:00,4236.0,4236.3,4235.98,4236.3,0,0,0
2019-12-18 11:05:00-05:00,4236.26,4236.26,4235.68,4235.68,0,0,0
2019-12-18 11:06:00-05:00,4235.18,4235.35,4235.18,4235.35,0,0,0
2019-12-18 11:07:00-05:00,4235.28,4235.35,4234.79,4234.81,0,0,0
2019-12-18 11:08:00-05:00,4234.62,4234.9,4234.57,4234.63,0,0,0
2019-12-18 11:09:00-05:00,4234.68,4234.79,4234.02,4234.14,0,0,0
2019-12-18 11:10:00-05:00,4234.23,4234.26,4233.8,4233.84,0,0,0
2019-12-18 11:11:00-05:00,4233.88,4234.01,4233.34,4233.49,0,0,0
2019-12-18 11:12:00-05:00,4233.66,4234.91,4233.57,4234.91,0,0,0
2019-12-18 11:13:00-05:00,4235.11,4235.49,4235.08,4235.1,0,0,0
2019-12-18 11:14:00-05:00,4235.16,4235.73,4235.06,4235.73,0,0,0
2019-12-18 11:15:00-05:00,4235.68,4236.38,4235.68,4236.38,0,0,0
2019-12-18 11:16:00-05:00,4236.43,4239.56,4236.43,4239.56,0,0,0
2019-12-18 11:17:00-05:00,4239.51,4241.02,4239.51,4240.57,0,0,0
2019-12-18 11:18:00-05:00,4240.48,4240.68,4239.63,4240.56,0,0,0
2019-12-18 11:19:00-05:00,4240.55,4240.55,4240.08,4240.13,0,0,0
2019-12-18 11:20:00-05:00,4240.09,4240.22,4239.63,4239.63,0,0,0
2019-12-18 11:21:00-05:00,4239.71,4240.29,4239.65,4240.2,0,0,0
2019-12-18 11:22:00-05:00,4240.18,4240.37,4239.74,4239.74,0,0,0
2019-12-18 11:23:00-05:00,4239.87,4239.93,4239.05,4239.05,0,0,0
2019-12-18 11:24:00-05:00,4239.07,4239.27,4238.69,4239.25,0,0,0
2019-12-18 11:25:00-05:00,4239.23,4239.6,4239.23,4239.3,0,0,0
2019-12-18 11:26:00-05:00,4239.22,4239.5,4239.18,4239.5,0,0,0
2019-12-18 11:27:00-05:00,4239.44,4239.74,4239.29,4239.55,0,0,0
2019-12-18 11:28:00-05:00,4239.62,4240.32,4239.62,4240.26,0,0,0
2019-12-18 11:29:00-05:00,4240.34,4240.63,4240.27,4240.37,0,0,0
2019-12-18 11:30:00-05:00,4240.4,4240.99,4240.26,4240.99,0,0,0
2019-12-18 11:31:00-05:00,4241.13,4241.13,4240.76,4240.76,0,0,0
2019-12-18 11:32:00-05:00,4240.81,4240.94,4239.95,4240.19,0,0,0
2019-12-18 11:33:00-05:00,4240.19,4240.2,4239.61,4239.7,0,0,0
2019-12-18 11:34:00-05:00,4239.89,4240.01,4239.21,4239.21,0,0,0
2019-12-18 11:35:00-05:00,4239.33,4239.49,4239.23,4239.49,0,0,0
2019-12-18 11:36:00-05:00,4239.41,4240.24,4239.41,4239.92,0,0,0
2019-12-18 11:37:00-05:00,4239.89,4239.89,4239.55,4239.67,0,0,0
2019-12-18 11:38:00-05:00,4239.7,4240.22,4239.64,4240.2,0,0,0
2019-12-18 11:39:00-05:00,4240.3,4240.42,4240.15,4240.15,0,0,0
2019-12-18 11:40:00-05:00,4240.27,4240.98,4240.15,4240.79,0,0,0
2019-12-18 11:41:00-05:00,4240.8,4241.12,4240.8,4240.86,0,0,0
2019-12-18 11:42:00-05:00,4241.19,4242.98,4240.99,4242.98,0,0,0
2019-12-18 11:43:00-05:00,4243.25,4243.25,4241.66,4241.66,0,0,0
2019-12-18 11:44:00-05:00,4241.74,4241.85,4241.18,4241.18,0,0,0
2019-12-18 11:45:00-05:00,4241.15,4242.1,4241.15,4241.3,0,0,0
2019-12-18 11:46:00-05:00,4241.07,4241.36,4241.03,4241.07,0,0,0
2019-12-18 11:47:00-05:00,4241.12,4241.17,4240.44,4240.54,0,0,0
2019-12-18 11:48:00-05:00,4240.53,4240.58,4239.73,4239.93,0,0,0
2019-12-18 11:49:00-05:00,4239.96,4240.11,4239.85,4240.0,0,0,0
2019-12-18 11:50:00-05:00,4239.85,4239.88,4239.58,4239.7,0,0,0
2019-12-18 11:51:00-05:00,4239.63,4239.67,4238.93,4238.93,0,0,0
2019-12-18 11:52:00-05:00,4238.92,4239.55,4238.91,4239.33,0,0,0
2019-12-18 11:53:00-05:00,4239.37,4240.03,4239.37,4239.99,0,0,0
2019-12-18 11:54:00-05:00,4240.0,4240.3,4239.19,4239.38,0,0,0
2019-12-18 11:55:00-05:00,4239.52,4239.58,4238.91,4239.26,0,0,0
