Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-18 11:00:00-05:00,3195.99,3195.99,3195.51,3195.61,0,0,0
2019-12-18 11:01:00-05:00,3195.62,3195.81,3195.6,3195.81,0,0,0
2019-12-18 11:02:00-05:00,3195.82,3195.82,3195.52,3195.58,0,0,0
2019-12-18 11:03:00-05:00,3195.59,3195.87,3195.59,3195.78,0,0,0
2019-12-18 11:04:00-05:00,3195.78,3196.24,3195.77,3196.22,0,0,0
2019-12-18 11:05:00-05:00,3196.22,3196.23,3195.95,3195.98,0,0,0
2019-12-18 11:06:00-05:00,3195.97,3196.06,3195.96,3195.98,0,0,0
2019-12-18 11:07:00-05:00,3195.94,3195.94,3195.44,3195.44,0,0,0
2019-12-18 11:08:00-05:00,3195.42,3195.53,3195.36,3195.37,0,0,0
2019-12-18 11:09:00-05:00,3195.39,3195.41,3194.91,3195.13,0,0,0
2019-12-18 11:10:00-05:00,3195.12,3195.19,3194.86,3194.86,0,0,0
2019-12-18 11:11:00-05:00,3194.83,3194.86,3194.61,3194.67,0,0,0
2019-12-18 11:12:00-05:00,3194.69,3195.22,3194.65,3195.17,0,0,0
2019-12-18 11:13:00-05:00,3195.14,3195.43,3195.12,3195.26,0,0,0
2019-12-18 11:14:00-05:00,3195.24,3195.55,3195.15,3195.51,0,0,0
2019-12-18 11:15:00-05:00,3195.52,3196.05,3195.51,3196.05,0,0,0
2019-12-18 11:16:00-05:00,3196.04,3197.67,3196.04,3197.65,0,0,0
2019-12-18 11:17:00-05:00,3197.66,3198.48,3197.66,3198.07,0,0,0
2019-12-18 11:18:00-05:00,3198.04,3198.04,3197.4,3197.85,0,0,0
2019-12-18 11:19:00-05:00,3197.84,3197.92,3197.56,3197.87,0,0,0
2019-12-18 11:20:00-05:00,3197.88,3197.88,3197.59,3197.64,0,0,0
2019-12-18 11:21:00-05:00,3197.65,3198.13,3197.65,3198.05,0,0,0
2019-12-18 11:22:00-05:00,3198.05,3198.05,3197.84,3197.85,0,0,0
2019-12-18 11:23:00-05:00,3197.85,3197.85,3197.32,3197.33,0,0,0
2019-12-18 11:24:00-05:00,3197.35,3197.81,3197.31,3197.76,0,0,0
2019-12-18 11:25:00-05:00,3197.76,3197.95,3197.62,3197.63,0,0,0
2019-12-18 11:26:00-05:00,3197.64,3197.66,3197.52,3197.53,0,0,0
2019-12-18 11:27:00-05:00,3197.56,3197.75,3197.53,3197.7,0,0,0
2019-12-18 11:28:00-05:00,3197.68,3197.93,3197.64,3197.93,0,0,0
2019-12-18 11:29:00-05:00,3197.93,3198.06,3197.52,3197.62,0,0,0
2019-12-18 11:30:00-05:00,3197.58,3197.9,3197.51,3197.81,0,0,0
2019-12-18 11:31:00-05:00,3197.84,3197.89,3197.51,3197.55,0,0,0
2019-12-18 11:32:00-05:00,3197.69,3197.72,3197.02,3197.19,0,0,0
2019-12-18 11:33:00-05:00,3197.2,3197.21,3196.53,3196.68,0,0,0
2019-12-18 11:34:00-05:00,3196.68,3196.68,3196.0,3196.07,0,0,0
2019-12-18 11:35:00-05:00,3196.09,3196.18,3196.02,3196.13,0,0,0
2019-12-18 11:36:00-05:00,3196.14,3196.63,3196.09,3196.6,0,0,0
2019-12-18 11:37:00-05:00,3196.61,3196.61,3196.16,3196.38,0,0,0
2019-12-18 11:38:00-05:00,3196.41,3196.67,3196.33,3196.56,0,0,0
2019-12-18 11:39:00-05:00,3196.56,3196.61,3196.15,3196.22,0,0,0
2019-12-18 11:40:00-05:00,3196.2,3196.29,3195.95,3195.95,0,0,0
2019-12-18 11:41:00-05:00,3195.95,3195.96,3195.75,3195.93,0,0,0
2019-12-18 11:42:00-05:00,3195.93,3196.59,3195.83,3196.52,0,0,0
2019-12-18 11:43:00-05:00,3196.49,3196.49,3195.66,3195.67,0,0,0
2019-12-18 11:44:00-05:00,3195.67,3195.95,3195.49,3195.49,0,0,0
2019-12-18 11:45:00-05:00,3195.56,3196.12,3195.56,3195.69,0,0,0
2019-12-18 11:46:00-05:00,3195.68,3195.99,3195.68,3195.95,0,0,0
2019-12-18 11:47:00-05:00,3195.93,3196.07,3195.6,3195.76,0,0,0
2019-12-18 11:48:00-05:00,3195.78,3195.81,3195.58,3195.73,0,0,0
2019-12-18 11:49:00-05:00,3195.73,3195.73,3195.56,3195.59,0,0,0
2019-12-18 11:50:00-05:00,3195.58,3195.6,3195.02,3195.02,0,0,0
2019-12-18 11:51:00-05:00,3195.02,3195.03,3194.13,3194.13,0,0,0
2019-12-18 11:52:00-05:00,3194.15,3194.7,3194.12,3194.6,0,0,0
2019-12-18 11:53:00-05:00,3194.61,3194.85,3194.61,3194.81,0,0,0
2019-12-18 11:54:00-05:00,3194.82,3194.91,3194.4,3194.48,0,0,0
2019-12-18 11:55:00-05:00,3194.5,3194.58,3194.39,3194.5,0,0,0
2019-12-18 11:56:00-05:00,3194.51,3194.83,3194.5,3194.82,0,0,0
2019-12-18 11:57:00-05:00,3194.83,3194.96,3194.64,3194.7,0,0,0
2019-12-18 11:58:00-05:00,3194.68,3194.78,3194.44,3194.74,0,0,0
2019-12-18 11:59:00-05:00,3194.71,3194.71,3194.68,3194.68,0,0,0
2019-12-18 12:03:00-05:00,3194.53,3194.74,3194.49,3194.74,0,0,0
2019-12-18 12:04:00-05:00,3194.72,3195.07,3194.72,3194.98,0,0,0
2019-12-18 12:05:00-05:00,3195.01,3195.08,3194.73,3195.07,0,0,0
2019-12-18 12:06:00-05:00,3195.06,3195.18,3194.9,3194.9,0,0,0
2019-12-18 12:07:00-05:00,3194.9,3195.14,3194.82,3194.95,0,0,0
2019-12-18 12:08:00-05:00,3194.95,3195.03,3194.79,3194.96,0,0,0
2019-12-18 12:09:00-05:00,3194.99,3195.05,3194.92,3194.98,0,0,0
2019-12-18 12:10:00-05:00,3194.99,3195.01,3194.28,3194.28,0,0,0
2019-12-18 12:11:00-05:00,3194.28,3194.52,3194.16,3194.45,0,0,0
2019-12-18 12:12:00-05:00,3194.43,3195.2,3194.43,3195.17,0,0,0
2019-12-18 12:13:00-05:00,3195.35,3195.35,3195.2,3195.24,0,0,0
2019-12-18 12:14:00-05:00,3195.24,3195.29,3195.07,3195.09,0,0,0
2019-12-18 12:15:00-05:00,3195.07,3195.41,3195.01,3195.41,0,0,0
2019-12-18 12:16:00-05:00,3195.39,3195.6,3195.36,3195.58,0,0,0
2019-12-18 12:17:00-05:00,3195.61,3195.68,3195.5,3195.58,0,0,0
2019-12-18 12:18:00-05:00,3195.61,3195.67,3195.46,3195.52,0,0,0
2019-12-18 12:19:00-05:00,3195.5,3195.55,3194.74,3194.74,0,0,0
2019-12-18 12:20:00-05:00,3194.75,3194.81,3193.89,3194.06,0,0,0
2019-12-18 12:21:00-05:00,3194.09,3194.13,3193.97,3194.12,0,0,0
