Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-18 11:00:00-05:00,18725.28,18726.21,18722.06,18726.21,0,0,0
2019-12-18 11:01:00-05:00,18726.05,18726.05,18723.83,18723.83,0,0,0
2019-12-18 11:02:00-05:00,18722.14,18722.85,18717.62,18717.62,0,0,0
2019-12-18 11:03:00-05:00,18717.71,18717.71,18716.36,18716.68,0,0,0
2019-12-18 11:04:00-05:00,18716.36,18717.26,18711.4,18711.4,0,0,0
2019-12-18 11:05:00-05:00,18710.96,18710.96,18705.11,18706.5,0,0,0
2019-12-18 11:06:00-05:00,18706.46,18706.46,18699.31,18700.25,0,0,0
2019-12-18 11:07:00-05:00,18699.51,18701.6,18698.01,18698.09,0,0,0
2019-12-18 11:08:00-05:00,18698.09,18698.46,18696.87,18697.02,0,0,0
2019-12-18 11:09:00-05:00,18697.08,18697.08,18690.45,18691.5,0,0,0
2019-12-18 11:10:00-05:00,18690.93,18690.93,18681.66,18681.66,0,0,0
2019-12-18 11:11:00-05:00,18681.54,18683.16,18679.49,18679.49,0,0,0
2019-12-18 11:12:00-05:00,18679.27,18686.23,18677.64,18686.23,0,0,0
2019-12-18 11:13:00-05:00,18686.23,18686.23,18683.46,18683.46,0,0,0
2019-12-18 11:14:00-05:00,18681.99,18685.63,18681.21,18685.42,0,0,0
2019-12-18 11:15:00-05:00,18685.55,18694.82,18685.05,18694.82,0,0,0
2019-12-18 11:16:00-05:00,18695.03,18698.91,18694.91,18698.91,0,0,0
2019-12-18 11:17:00-05:00,18698.91,18701.35,18698.62,18700.63,0,0,0
2019-12-18 11:18:00-05:00,18700.63,18702.26,18699.3,18699.65,0,0,0
2019-12-18 11:19:00-05:00,18700.47,18706.69,18700.47,18706.69,0,0,0
2019-12-18 11:20:00-05:00,18706.69,18706.69,18706.69,18706.69,0,0,0
2019-12-18 11:21:00-05:00,18707.44,18707.44,18707.23,18707.24,0,0,0
2019-12-18 11:22:00-05:00,18707.44,18708.32,18706.17,18707.97,0,0,0
2019-12-18 11:23:00-05:00,18708.65,18709.77,18703.51,18703.54,0,0,0
2019-12-18 11:24:00-05:00,18703.47,18704.08,18697.19,18697.19,0,0,0
2019-12-18 11:25:00-05:00,18698.21,18702.36,18698.21,18701.72,0,0,0
2019-12-18 11:26:00-05:00,18701.72,18702.86,18699.14,18701.48,0,0,0
2019-12-18 11:27:00-05:00,18704.28,18720.85,18703.54,18720.85,0,0,0
2019-12-18 11:28:00-05:00,18721.89,18721.89,18713.39,18716.83,0,0,0
2019-12-18 11:29:00-05:00,18716.83,18717.83,18715.24,18717.83,0,0,0
2019-12-18 11:30:00-05:00,18717.81,18721.39,18716.21,18716.94,0,0,0
2019-12-18 11:31:00-05:00,18716.94,18719.75,18716.94,18719.54,0,0,0
2019-12-18 11:32:00-05:00,18720.26,18720.26,18713.3,18713.86,0,0,0
2019-12-18 11:33:00-05:00,18714.98,18716.83,18714.31,18716.83,0,0,0
2019-12-18 11:34:00-05:00,18716.41,18718.09,18716.28,18718.09,0,0,0
2019-12-18 11:35:00-05:00,18717.99,18721.5,18717.99,18720.61,0,0,0
2019-12-18 11:36:00-05:00,18720.4,18720.64,18718.33,18719.98,0,0,0
2019-12-18 11:37:00-05:00,18718.48,18718.48,18713.46,18713.46,0,0,0
2019-12-18 11:38:00-05:00,18713.8,18720.08,18713.67,18719.13,0,0,0
2019-12-18 11:39:00-05:00,18719.13,18719.13,18716.72,18716.72,0,0,0
2019-12-18 11:40:00-05:00,18716.3,18718.14,18715.96,18715.98,0,0,0
2019-12-18 11:41:00-05:00,18715.77,18716.23,18710.69,18710.89,0,0,0
2019-12-18 11:42:00-05:00,18711.29,18712.42,18706.43,18710.71,0,0,0
2019-12-18 11:43:00-05:00,18710.35,18711.79,18707.94,18707.94,0,0,0
2019-12-18 11:44:00-05:00,18709.18,18715.45,18709.18,18712.55,0,0,0
2019-12-18 11:45:00-05:00,18713.24,18714.79,18712.86,18714.79,0,0,0
2019-12-18 11:46:00-05:00,18714.65,18715.07,18713.86,18713.86,0,0,0
2019-12-18 11:47:00-05:00,18713.74,18713.76,18702.24,18705.85,0,0,0
2019-12-18 11:48:00-05:00,18705.85,18705.85,18704.43,18704.43,0,0,0
2019-12-18 11:49:00-05:00,18704.43,18705.06,18704.08,18704.72,0,0,0
2019-12-18 11:50:00-05:00,18704.6,18707.53,18700.51,18700.51,0,0,0
2019-12-18 11:51:00-05:00,18699.49,18699.92,18694.68,18694.68,0,0,0
2019-12-18 11:52:00-05:00,18694.68,18697.66,18692.09,18697.24,0,0,0
2019-12-18 11:53:00-05:00,18694.9,18701.48,18694.9,18701.26,0,0,0
2019-12-18 11:54:00-05:00,18701.47,18701.65,18698.71,18698.71,0,0,0
2019-12-18 11:55:00-05:00,18698.65,18699.22,18697.05,18697.05,0,0,0
2019-12-18 11:56:00-05:00,18697.68,18699.2,18697.68,18699.05,0,0,0
2019-12-18 11:57:00-05:00,18698.96,18699.27,18693.97,18694.18,0,0,0
2019-12-18 11:58:00-05:00,18685.43,18690.3,18685.43,18690.06,0,0,0
2019-12-18 11:59:00-05:00,18690.81,18691.62,18690.1,18691.62,0,0,0
2019-12-18 12:00:00-05:00,18693.46,18693.46,18689.24,18689.24,0,0,0
2019-12-18 12:01:00-05:00,18687.52,18687.7,18684.11,18684.11,0,0,0
2019-12-18 12:02:00-05:00,18684.14,18684.63,18683.03,18684.63,0,0,0
2019-12-18 12:03:00-05:00,18684.31,18684.64,18682.12,18683.84,0,0,0
2019-12-18 12:04:00-05:00,18684.05,18684.05,18677.99,18678.05,0,0,0
2019-12-18 12:05:00-05:00,18678.05,18679.46,18676.93,18676.93,0,0,0
2019-12-18 12:06:00-05:00,18676.93,18678.14,18676.81,18677.82,0,0,0
2019-12-18 12:07:00-05:00,18677.43,18684.32,18677.43,18683.32,0,0,0
2019-12-18 12:08:00-05:00,18682.06,18683.96,18681.31,18683.96,0,0,0
2019-12-18 12:09:00-05:00,18683.69,18691.9,18683.69,18691.9,0,0,0
2019-12-18 12:10:00-05:00,18692.11,18692.11,18689.69,18690.14,0,0,0
2019-12-18 12:11:00-05:00,18689.72,18692.52,18689.72,18692.52,0,0,0
2019-12-18 12:12:00-05:00,18692.18,18694.66,18691.9,18694.45,0,0,0
2019-12-18 12:13:00-05:00,18694.53,18696.06,18693.54,18693.54,0,0,0
2019-12-18 12:18:00-05:00,18696.14,18698.28,18696.14,18697.92,0,0,0
2019-12-18 12:19:00-05:00,18698.14,18700.49,18694.87,18694.87,0,0,0
2019-12-18 12:20:00-05:00,18694.87,18695.15,18688.52,18689.73,0,0,0
2019-12-18 12:21:00-05:00,18689.31,18691.24,18689.07,18691.24,0,0,0
2019-12-18 12:22:00-05:00,18691.03,18692.16,18689.31,18690.76,0,0,0
2019-12-18 12:23:00-05:00,18690.53,18691.04,18685.2,18687.91,0,0,0
2019-12-18 12:24:00-05:00,18685.31,18686.19,18682.92,18683.08,0,0,0
2019-12-18 12:25:00-05:00,18683.14,18687.5,18683.12,18687.5,0,0,0
2019-12-18 12:26:00-05:00,18687.57,18687.57,18682.12,18682.87,0,0,0
2019-12-18 12:27:00-05:00,18683.71,18683.71,18672.72,18674.84,0,0,0
2019-12-18 12:28:00-05:00,18676.45,18682.11,18676.45,18682.11,0,0,0
2019-12-18 12:29:00-05:00,18682.98,18682.98,18677.41,18680.44,0,0,0
2019-12-18 12:30:00-05:00,18680.44,18681.36,18680.11,18680.41,0,0,0
2019-12-18 12:31:00-05:00,18680.41,18682.53,18680.41,18681.42,0,0,0
2019-12-18 12:32:00-05:00,18681.23,18690.02,18681.23,18690.02,0,0,0
2019-12-18 12:33:00-05:00,18690.56,18691.81,18690.14,18691.81,0,0,0
2019-12-18 12:34:00-05:00,18693.01,18694.41,18689.79,18689.79,0,0,0
2019-12-18 12:35:00-05:00,18691.05,18694.52,18690.67,18694.52,0,0,0
2019-12-18 12:36:00-05:00,18694.75,18700.68,18694.75,18697.96,0,0,0
2019-12-18 12:37:00-05:00,18698.13,18699.55,18697.09,18697.39,0,0,0
2019-12-18 12:38:00-05:00,18697.08,18700.7,18695.88,18700.48,0,0,0
2019-12-18 12:39:00-05:00,18701.12,18701.12,18694.33,18694.96,0,0,0
2019-12-18 12:40:00-05:00,18694.96,18695.33,18693.78,18693.99,0,0,0
2019-12-18 12:41:00-05:00,18694.58,18694.58,18687.71,18687.71,0,0,0
