Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-18 11:00:00-05:00,1985.33,1985.33,1985.33,1985.33,0,0,0
2019-12-18 11:01:00-05:00,1985.33,1985.33,1985.21,1985.21,0,0,0
2019-12-18 11:02:00-05:00,1985.22,1985.22,1985.22,1985.22,0,0,0
2019-12-18 11:03:00-05:00,1985.22,1985.77,1985.22,1985.77,0,0,0
2019-12-18 11:04:00-05:00,1985.77,1985.81,1985.75,1985.81,0,0,0
2019-12-18 11:05:00-05:00,1985.81,1985.89,1985.7,1985.89,0,0,0
2019-12-18 11:06:00-05:00,1985.89,1985.89,1985.56,1985.56,0,0,0
2019-12-18 11:07:00-05:00,1985.56,1985.56,1985.29,1985.29,0,0,0
2019-12-18 11:08:00-05:00,1985.29,1985.39,1985.01,1985.12,0,0,0
2019-12-18 11:09:00-05:00,1985.0,1985.11,1985.0,1985.11,0,0,0
2019-12-18 11:10:00-05:00,1985.09,1985.91,1985.09,1985.69,0,0,0
2019-12-18 11:11:00-05:00,1985.69,1985.69,1985.47,1985.47,0,0,0
2019-12-18 11:12:00-05:00,1985.36,1985.39,1985.3,1985.39,0,0,0
2019-12-18 11:13:00-05:00,1985.38,1985.38,1985.38,1985.38,0,0,0
2019-12-18 11:14:00-05:00,1985.38,1985.54,1985.38,1985.54,0,0,0
2019-12-18 11:15:00-05:00,1985.54,1985.76,1985.54,1985.76,0,0,0
2019-12-18 11:16:00-05:00,1985.82,1986.27,1985.82,1986.27,0,0,0
2019-12-18 11:17:00-05:00,1986.27,1986.27,1985.51,1985.51,0,0,0
2019-12-18 11:18:00-05:00,1985.51,1985.56,1985.27,1985.34,0,0,0
2019-12-18 11:19:00-05:00,1985.34,1985.44,1985.34,1985.44,0,0,0
2019-12-18 11:20:00-05:00,1985.44,1985.44,1985.44,1985.44,0,0,0
2019-12-18 11:21:00-05:00,1985.93,1985.93,1985.9,1985.9,0,0,0
2019-12-18 11:22:00-05:00,1985.69,1985.73,1985.52,1985.73,0,0,0
2019-12-18 11:23:00-05:00,1985.73,1985.97,1985.73,1985.97,0,0,0
2019-12-18 11:24:00-05:00,1985.97,1986.05,1985.78,1986.05,0,0,0
2019-12-18 11:25:00-05:00,1986.05,1986.05,1985.32,1985.32,0,0,0
2019-12-18 11:26:00-05:00,1985.32,1985.32,1985.31,1985.31,0,0,0
2019-12-18 11:27:00-05:00,1985.31,1985.37,1985.03,1985.03,0,0,0
2019-12-18 11:28:00-05:00,1985.03,1985.93,1985.03,1985.93,0,0,0
2019-12-18 11:29:00-05:00,1985.93,1985.93,1985.11,1985.11,0,0,0
2019-12-18 11:30:00-05:00,1985.11,1985.11,1985.11,1985.11,0,0,0
2019-12-18 11:31:00-05:00,1985.11,1985.11,1984.81,1984.81,0,0,0
2019-12-18 11:32:00-05:00,1984.81,1984.81,1984.58,1984.58,0,0,0
2019-12-18 11:33:00-05:00,1984.13,1984.13,1983.68,1983.68,0,0,0
2019-12-18 11:34:00-05:00,1983.68,1983.68,1983.46,1983.46,0,0,0
2019-12-18 11:35:00-05:00,1983.46,1983.46,1983.14,1983.14,0,0,0
2019-12-18 11:36:00-05:00,1983.14,1983.52,1983.14,1983.52,0,0,0
2019-12-18 11:37:00-05:00,1983.52,1983.52,1982.7,1982.7,0,0,0
2019-12-18 11:38:00-05:00,1982.7,1982.81,1982.64,1982.7,0,0,0
2019-12-18 11:39:00-05:00,1982.7,1982.7,1982.7,1982.7,0,0,0
2019-12-18 11:40:00-05:00,1982.66,1982.66,1982.12,1982.12,0,0,0
2019-12-18 11:41:00-05:00,1982.12,1982.12,1981.03,1981.03,0,0,0
2019-12-18 11:42:00-05:00,1981.03,1981.28,1980.95,1981.28,0,0,0
2019-12-18 11:43:00-05:00,1981.22,1981.22,1980.85,1980.85,0,0,0
2019-12-18 11:44:00-05:00,1980.85,1981.23,1980.8,1981.01,0,0,0
2019-12-18 11:45:00-05:00,1981.01,1981.01,1980.74,1980.74,0,0,0
2019-12-18 11:46:00-05:00,1980.74,1981.09,1980.74,1980.76,0,0,0
2019-12-18 11:47:00-05:00,1980.76,1980.76,1980.62,1980.63,0,0,0
2019-12-18 11:48:00-05:00,1980.63,1980.74,1980.63,1980.68,0,0,0
2019-12-18 11:49:00-05:00,1980.57,1980.63,1980.57,1980.59,0,0,0
2019-12-18 11:50:00-05:00,1980.59,1980.59,1980.36,1980.36,0,0,0
2019-12-18 11:51:00-05:00,1980.04,1980.12,1979.9,1979.95,0,0,0
2019-12-18 11:52:00-05:00,1979.8,1980.03,1979.8,1980.03,0,0,0
2019-12-18 11:53:00-05:00,1980.03,1980.14,1979.87,1980.14,0,0,0
2019-12-18 11:54:00-05:00,1980.14,1980.66,1980.11,1980.66,0,0,0
2019-12-18 11:55:00-05:00,1980.6,1980.82,1980.6,1980.82,0,0,0
2019-12-18 11:56:00-05:00,1980.82,1980.88,1980.82,1980.88,0,0,0
2019-12-18 11:57:00-05:00,1980.88,1981.26,1980.88,1981.15,0,0,0
2019-12-18 11:58:00-05:00,1980.92,1980.92,1980.92,1980.92,0,0,0
2019-12-18 11:59:00-05:00,1980.81,1980.86,1980.64,1980.64,0,0,0
2019-12-18 12:00:00-05:00,1980.61,1980.83,1980.61,1980.78,0,0,0
2019-12-18 12:01:00-05:00,1980.78,1980.83,1980.56,1980.56,0,0,0
2019-12-18 12:02:00-05:00,1980.39,1980.39,1980.18,1980.21,0,0,0
2019-12-18 12:03:00-05:00,1980.21,1980.21,1980.07,1980.07,0,0,0
2019-12-18 12:04:00-05:00,1980.06,1980.23,1980.06,1980.23,0,0,0
