Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-18 12:00:00-05:00,1512.19,1512.19,1512.19,1512.19,0,0,0
2019-12-19 12:00:00-05:00,1505.85,1505.85,1505.85,1505.85,0,0,0
2019-12-20 12:00:00-05:00,1506.93,1506.93,1506.93,1506.93,0,0,0
2019-12-23 12:00:00-05:00,1509.99,1509.99,1509.99,1509.99,0,0,0
2019-12-24 12:00:00-05:00,1510.97,1510.97,1510.97,1510.97,0,0,0
2019-12-24 12:00:00-05:00,1510.97,1510.97,1510.97,1510.97,0,0,0
2019-12-26 12:00:00-05:00,1513.47,1513.47,1513.47,1513.47,0,0,0
2019-12-27 12:00:00-05:00,1508.88,1508.88,1508.88,1508.88,0,0,0
2019-12-30 12:00:00-05:00,1494.81,1494.81,1494.81,1494.81,0,0,0
