Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-18 11:00:00-05:00,3839.64,3839.64,3838.8,3838.8,0,0,0
2019-12-18 11:01:00-05:00,3838.8,3839.14,3838.8,3839.14,0,0,0
2019-12-18 11:02:00-05:00,3839.14,3839.14,3839.14,3839.14,0,0,0
2019-12-18 11:03:00-05:00,3839.14,3839.48,3839.14,3839.48,0,0,0
2019-12-18 11:04:00-05:00,3839.6,3839.6,3839.47,3839.47,0,0,0
2019-12-18 11:05:00-05:00,3839.47,3840.04,3839.47,3840.04,0,0,0
2019-12-18 11:06:00-05:00,3840.04,3840.44,3840.04,3840.44,0,0,0
2019-12-18 11:07:00-05:00,3840.51,3840.51,3840.51,3840.51,0,0,0
2019-12-18 11:08:00-05:00,3840.51,3842.13,3840.51,3842.13,0,0,0
2019-12-18 11:09:00-05:00,3842.13,3843.27,3842.13,3843.27,0,0,0
2019-12-18 11:10:00-05:00,3843.27,3843.27,3842.28,3842.28,0,0,0
2019-12-18 11:11:00-05:00,3842.28,3842.28,3842.28,3842.28,0,0,0
2019-12-18 11:12:00-05:00,3842.28,3842.28,3842.28,3842.28,0,0,0
2019-12-18 11:13:00-05:00,3842.28,3843.32,3842.28,3842.87,0,0,0
2019-12-18 11:14:00-05:00,3842.87,3842.87,3842.26,3842.26,0,0,0
2019-12-18 11:15:00-05:00,3842.26,3842.26,3842.26,3842.26,0,0,0
2019-12-18 11:16:00-05:00,3842.26,3843.61,3842.26,3843.61,0,0,0
2019-12-18 11:17:00-05:00,3843.61,3843.61,3843.31,3843.31,0,0,0
2019-12-18 11:18:00-05:00,3843.31,3844.53,3843.31,3844.53,0,0,0
2019-12-18 11:19:00-05:00,3844.53,3844.53,3844.53,3844.53,0,0,0
2019-12-18 11:20:00-05:00,3844.53,3844.53,3844.53,3844.53,0,0,0
2019-12-18 11:21:00-05:00,3844.99,3844.99,3844.99,3844.99,0,0,0
2019-12-18 11:22:00-05:00,3844.99,3845.23,3844.99,3845.23,0,0,0
2019-12-18 11:23:00-05:00,3845.23,3846.03,3845.11,3846.03,0,0,0
2019-12-18 11:24:00-05:00,3846.03,3846.27,3846.03,3846.27,0,0,0
2019-12-18 11:25:00-05:00,3846.27,3847.5,3846.27,3847.5,0,0,0
2019-12-18 11:26:00-05:00,3847.5,3847.9,3847.5,3847.9,0,0,0
